TeamID,curr_CurrentTeam_Ast,curr_CurrentTeam_TO,curr_CurrentTeam_Stl,curr_CurrentTeam_Blk,curr_CurrentTeam_PF,curr_CurrentTeam_Loc,curr_CurrentTeam_FG_Pct,curr_CurrentTeam_3P_Pct,curr_CurrentTeam_FT_Pct,curr_CurrentTeam_Reb,opp_OpponentTeam_Ast,opp_OpponentTeam_TO,opp_OpponentTeam_Stl,opp_OpponentTeam_Blk,opp_OpponentTeam_PF,opp_OpponentTeam_FG_Pct,opp_OpponentTeam_3P_Pct,opp_OpponentTeam_FT_Pct,opp_OpponentTeam_Reb
1138,11.800614,13.345165,5.6799536,1.2456096,20.407108,0.0,0.4475772,0.35852948,0.68336517,34.322014,12.34381,12.065294,7.035732,3.5614548,18.5361,0.47358337,0.25646526,0.79487365,36.200165
1139,12.942624,10.029069,5.50523,2.3552146,17.991125,0.0,0.4630098,0.38961843,0.8021364,33.400196,12.580897,10.313,5.149914,3.1405504,17.53185,0.4453418,0.3233006,0.69142354,30.75184
1140,14.080583,10.873186,5.076826,2.0087447,18.093939,0.0,0.40548816,0.30693647,0.82180357,32.097157,12.653275,7.976212,6.2672853,6.230752,17.256319,0.46746007,0.3919295,0.71531165,27.505901
1141,11.5,19.5,8.5,1.5,16.5,0.0,0.45779544,0.44957983,0.7171429,32.0,17.0,16.0,10.5,7.5,19.5,0.5326923,0.5392157,0.72794116,29.0
1142,10.0,8.0,5.5,2.5,18.5,0.0,0.387762,0.28928572,0.60858583,31.0,14.5,12.5,3.5,3.5,20.0,0.47,0.3117409,0.6720779,36.5
1143,9.352216,14.515675,3.8991015,1.8057415,22.034435,0.0,0.41128552,0.2217915,0.6297689,36.774178,9.238391,11.558764,4.1537857,3.4281354,21.663717,0.47675917,0.26283002,0.7213307,32.453842
1148,8.0,12.0,4.0,3.0,12.0,0.0,0.35849056,0.3846154,0.9,27.0,14.0,10.0,5.0,2.0,5.0,0.5185185,0.55,0.6111111,35.0
1150,12.132622,17.734756,9.132622,2.7550814,18.755081,0.0,0.40957037,0.33151254,0.70578057,34.86738,15.132622,16.0,11.357215,5.734756,12.2652445,0.45987496,0.2683316,0.8312213,34.13262
1151,6.150357,10.251935,7.947781,0.097750895,20.913494,0.0,0.3301722,0.2623071,0.5162442,38.281845,13.495517,13.899776,5.2477207,4.0498214,15.992077,0.4003263,0.19783422,0.6003239,37.649612
1153,10.952433,8.622978,4.0802264,3.108123,15.246565,0.0,0.44014013,0.30378702,0.74339145,36.800335,12.212694,8.524479,4.308342,2.6290343,15.151731,0.4670671,0.38104513,0.710251,31.159624
1155,15.817228,9.054933,5.292501,3.0566149,19.55141,0.0,0.4701797,0.32927728,0.70132655,31.969069,11.757113,11.07115,5.6929927,3.5580113,16.14272,0.3821104,0.25504047,0.65915304,37.31015
1156,8.004933,13.972868,6.009866,3.985201,24.963001,0.0,0.38655373,0.39933512,0.6957761,19.059196,11.995067,9.027132,6.995067,7.004933,17.012333,0.47558048,0.2802401,0.75873363,33.995068
1157,10.510162,6.755081,6.8673778,1.3775407,15.887704,0.0,0.4590647,0.54193634,0.72502244,26.132622,14.755081,8.244919,4.6224594,2.5101628,12.887704,0.5349491,0.43126073,0.768877,32.979675
1158,13.256301,10.330647,8.306074,2.543631,20.56529,0.0,0.37895247,0.26607582,0.78141826,34.893024,15.324819,11.524887,4.7841024,3.891079,20.414995,0.5298878,0.4390597,0.62949514,31.536201
1159,10.705074,10.40525,8.233591,2.5073493,13.177897,0.0,0.43195358,0.310546,0.7757444,25.735611,16.74413,10.796633,6.825858,3.2633598,13.286892,0.5243964,0.48435023,0.73435867,33.417927
1160,19.817663,11.193013,6.0152764,2.3578203,15.0421295,0.0,0.5074962,0.403708,0.81961,28.273731,14.546137,10.021321,7.6612706,3.3831794,16.266775,0.48699045,0.3287719,0.7385304,28.20112
1161,11.334953,13.665802,3.2363672,1.6948059,16.897577,0.0,0.41253865,0.31008595,0.69423205,39.603363,6.1595917,7.8180423,6.277521,1.8938211,13.143798,0.35915607,0.15019988,0.68114996,29.493639
1163,18.972233,8.570949,5.3686852,5.2899213,16.155924,0.0,0.49220085,0.33085155,0.76895565,37.823082,8.590813,9.366774,5.1176925,2.6786714,14.9750805,0.36508945,0.28695595,0.7565168,27.42497
1164,9.0,11.0,2.0,6.0,22.0,0.0,0.4385965,0.23529412,0.46153846,34.0,10.0,11.0,7.0,3.0,16.0,0.34545454,0.25,0.8125,41.0
1165,10.378142,10.946392,6.176908,1.7873441,15.939953,0.0,0.4622449,0.36463803,0.71101207,30.30845,15.318417,10.923843,6.357049,3.5682495,16.402441,0.4882534,0.26526007,0.7163222,30.62894
1166,13.862337,10.73315,3.494493,3.1712542,13.861215,0.0,0.4598578,0.3699234,0.8488217,34.61128,10.968006,7.3976073,4.272073,3.176702,16.607347,0.41230902,0.30804563,0.72596467,33.071968
1167,15.0,14.0,6.0,3.0,22.0,0.0,0.44827586,0.2777778,0.78571427,35.0,15.0,10.0,7.0,7.0,15.0,0.5,0.55,0.6,31.0
1168,9.64027,9.07678,7.4052663,1.4756265,11.67954,0.0,0.373203,0.28558585,0.940076,28.71384,19.6834,12.526781,5.882498,9.2829485,11.833751,0.5019908,0.40891308,0.9644843,36.964092
1169,10.0,17.0,8.0,2.0,18.0,0.0,0.44444445,0.3888889,0.75,32.0,19.0,14.0,14.0,3.0,16.0,0.4915254,0.39285713,0.5714286,35.0
1172,13.723166,7.26745,2.850229,2.9304874,18.398554,0.0,0.46026212,0.38599133,0.60760194,28.95746,12.640893,7.361198,4.2218246,3.9084232,14.59261,0.4778194,0.24133947,0.7414199,33.800133
1173,12.458757,12.828477,7.4617033,2.5096674,15.661902,0.0,0.42917067,0.35588315,0.8572734,25.667326,14.751377,13.034096,8.303931,4.0210342,16.089592,0.47543705,0.3778811,0.6055463,29.598152
1174,8.964027,9.964027,7.9280553,1.9820138,15.071945,0.0,0.4386265,0.15449655,0.81172174,21.053959,16.0,10.071945,4.9820137,2.0,14.233821,0.50956976,0.4654014,0.91672665,31.197847
1175,10.0,11.0,3.0,1.0,23.0,0.0,0.3653846,0.33333334,0.5,30.0,9.0,8.0,5.0,6.0,15.0,0.41025642,0.3,0.6551724,32.0
1177,12.5,9.5,2.5,1.5,19.5,0.0,0.37288135,0.35897437,0.6721154,42.0,13.0,7.5,5.0,4.0,22.0,0.38755274,0.23125,0.5869565,47.0
1178,9.0,14.0,9.0,3.0,21.0,0.0,0.31746033,0.1764706,0.5,41.0,12.0,14.0,6.0,5.0,17.0,0.46,0.3125,0.6086956,40.0
1179,15.809607,8.809337,5.570518,3.0001633,19.431059,0.0,0.39758587,0.3216952,0.547636,30.726698,10.554506,9.463473,5.590836,3.7658153,12.085743,0.36695063,0.39642453,0.72307587,36.348583
1180,10.0,9.0,2.0,3.0,10.0,0.0,0.30645162,0.35,1.0,29.0,19.0,5.0,5.0,3.0,11.0,0.5714286,0.2857143,0.5,38.0
1181,12.07232,8.159928,5.967766,4.499393,13.831273,0.0,0.4009481,0.3081489,0.6422863,29.726812,11.728511,9.522242,5.100391,4.381458,14.931676,0.4046795,0.29101408,0.64883375,30.175636
1182,13.5,9.0,5.5,4.0,17.0,0.0,0.4370609,0.34150326,0.775,26.0,16.5,9.0,6.0,1.5,15.0,0.4895926,0.33333334,0.7941176,31.5
1184,14.0,7.367679,8.083993,1.0,20.757336,0.0,0.38911828,0.38320655,0.8005887,19.083694,17.138987,14.231997,2.2196758,6.9389954,13.793998,0.6040862,0.015324089,0.66342515,42.726982
1186,17.431194,11.858137,2.0485795,3.904779,17.18928,0.0,0.49552676,0.38157535,0.8878269,28.952196,19.524864,5.428688,6.9061356,3.0003877,16.094833,0.48087576,0.40369794,0.8080547,32.190636
1190,11.969789,16.7569,9.010648,0.08878069,19.073795,0.0,0.40026394,0.36756408,0.597496,32.452797,16.322054,15.029882,11.746721,4.1980624,12.430608,0.48163342,0.32305193,0.7740968,38.347946
1192,11.872561,11.473908,7.0752077,2.924755,16.066544,0.0,0.42162186,0.33604455,0.77509123,33.16433,16.690556,12.316679,6.549004,3.6559875,16.608112,0.40456548,0.20675437,0.75388795,35.62226
1194,12.256073,13.930971,5.390283,3.6463563,15.345547,0.0,0.41710335,0.2975079,0.74068964,36.60972,13.532591,9.743927,7.788664,1.7520243,15.707288,0.41236562,0.35374218,0.6768176,33.43502
1195,17.869871,13.987577,6.3617115,3.0344636,19.98564,0.0,0.47067308,0.29130107,0.64610076,36.991516,15.046886,11.932965,8.768417,6.655498,20.517733,0.44874755,0.26163504,0.6479403,40.28132
1196,16.940918,10.823429,7.295294,4.302015,19.989336,0.0,0.50329345,0.38825002,0.8110213,30.359558,19.427153,10.851506,6.6641617,1.5384046,18.20938,0.5304341,0.45697102,0.79442257,28.997868
1197,12.691439,13.462842,7.388527,2.5371578,23.222946,0.0,0.4446582,0.26554525,0.44050214,40.30291,12.314212,12.851369,5.771404,2.6171231,17.154282,0.40027305,0.30147982,0.7328773,42.0
1199,13.144168,12.793209,7.431389,5.209922,18.387587,0.0,0.45730707,0.23801002,0.7647707,33.0086,12.855349,12.247257,5.3747554,2.5258546,17.352385,0.3920231,0.3077089,0.6637903,32.407124
1201,8.0,14.0,15.0,3.0,23.0,0.0,0.49056605,0.3888889,0.8333333,15.0,16.0,20.0,11.0,1.0,11.0,0.54,0.3888889,0.8636364,38.0
1202,9.0,9.0,3.5,3.0,17.0,0.0,0.35642856,0.29395604,0.7573099,22.0,15.0,9.0,4.5,6.5,15.5,0.4722222,0.23333333,0.77922076,36.0
1203,8.227249,10.389329,8.76395,2.1046536,16.330076,0.0,0.43956387,0.17692709,0.585419,33.213287,18.899647,12.176437,7.7946696,4.0126543,20.025665,0.4906869,0.28322875,0.68989646,36.201904
1205,10.0,16.0,5.0,2.0,16.0,0.0,0.44,0.39130434,0.75,21.0,12.0,15.0,10.0,3.0,9.0,0.5185185,0.3043478,0.61538464,35.0
1206,11.79146,12.456522,4.3964148,2.2181823,15.394184,0.0,0.41949204,0.34981894,0.7200368,32.98553,15.711561,9.681761,5.8985744,3.4499717,15.498702,0.47169343,0.44195232,0.653989,35.020664
1207,11.896015,12.047395,5.0171976,3.8077447,16.787878,0.0,0.4066834,0.34003145,0.73031044,26.093029,24.761139,10.788811,3.1037197,2.9292526,17.001816,0.5870718,0.6112999,0.8417564,26.436806
1208,8.167932,12.400161,3.8838854,1.9097941,18.381039,0.0,0.35165268,0.3021535,0.79408455,41.850388,16.889723,8.509633,7.7936797,2.7159536,21.39257,0.4526991,0.3680971,0.61744815,34.14786
1209,10.147145,7.1907663,5.4867544,4.2432623,21.525284,0.0,0.3372458,0.3493548,0.8073051,32.82208,21.579918,8.171364,4.7698317,7.4794183,16.480198,0.49916986,0.28707337,0.6085392,51.102634
1210,10.024595,12.041736,6.0378222,4.9577775,19.00951,0.0,0.5728431,0.29926106,0.6022453,16.192127,17.958826,9.053431,5.024858,0.026543366,9.10384,0.47167543,0.40652788,0.66709596,28.979397
1211,16.705727,10.4552145,4.419918,3.5326924,15.139676,0.0,0.49794054,0.36691362,0.6671438,36.910282,15.144098,7.8152733,5.256411,2.8672035,16.932487,0.42178905,0.34315526,0.69315207,30.981459
1212,11.0,8.0,7.0,5.0,16.5,0.0,0.4318182,0.325,0.74130434,28.0,20.5,10.0,6.5,4.0,12.0,0.49590883,0.40416667,0.5621212,36.5
1213,9.157038,10.240791,7.74834,6.323203,17.022215,0.0,0.3911783,0.23511662,0.69783187,30.326761,14.375614,11.173476,7.609288,5.7218966,21.007788,0.42480242,0.32602316,0.6915294,38.587074
1214,7.6976852,10.272586,4.469852,1.6283271,16.22033,0.0,0.3502637,0.2583617,0.7178585,32.541836,17.261017,10.424211,5.2264175,5.320843,17.836636,0.47869304,0.36882848,0.64377266,41.781464
1216,11.0,24.0,5.0,7.0,15.0,0.0,0.35185185,0.22727273,0.8,30.0,16.0,10.0,15.0,6.0,16.0,0.41333333,0.33333334,0.6,42.0
1217,9.740401,9.743839,5.808275,2.2417443,16.583681,0.0,0.40646634,0.3663737,0.77994496,29.227327,11.970501,13.359283,5.9172025,2.6687062,18.880846,0.4837258,0.4783705,0.6843571,34.965504
1218,10.5,10.0,2.5,2.0,23.5,0.0,0.4239011,0.21240601,0.73333335,35.5,7.0,13.5,4.0,4.0,21.0,0.43452382,0.10672515,0.77853596,37.0
1221,10.002988,12.041917,3.0338652,1.491347,15.047893,0.0,0.40644068,0.30924016,0.56922436,28.512388,12.492841,8.056691,2.5369985,3.9937334,17.523428,0.4748852,0.22493014,0.75014883,38.43644
1222,13.491475,9.034885,6.0458746,5.4245515,16.906248,0.0,0.45128843,0.3217394,0.6916145,32.344093,9.607932,9.743044,4.161485,2.0920374,15.563685,0.33059704,0.2632347,0.67092395,25.689686
1224,14.887703,11.152947,6.1326222,1.0,12.755081,0.0,0.3867558,0.2995321,0.73042005,28.510162,18.265244,9.510162,8.020326,5.755081,14.112297,0.52473384,0.4473705,0.66526824,30.775406
1227,10.0,15.0,9.0,0.0,25.0,0.0,0.3125,0.1875,0.71428573,26.0,18.0,25.0,6.0,8.0,19.0,0.61538464,0.41666666,0.625,41.0
1228,14.894581,10.415503,5.931514,3.5152867,14.41102,0.0,0.43853635,0.31304735,0.66965026,32.19784,12.454332,8.389618,7.473524,3.4876316,17.430687,0.41646487,0.31615943,0.7504284,32.256893
1231,11.028221,9.814752,5.535071,5.201637,16.142353,0.0,0.42036697,0.28395683,0.70122087,32.287598,11.88468,11.650012,5.9689403,2.9759848,13.907655,0.4309973,0.3720956,0.6814822,37.442013
1232,13.0,14.0,7.0,1.0,24.0,0.0,0.4,0.33333334,0.64285713,25.0,17.0,15.0,8.0,4.0,16.0,0.52272725,0.4375,0.7741935,35.0
1233,9.40862,8.982894,6.709835,4.001634,14.824737,0.0,0.39357778,0.3665801,0.77047074,25.63977,19.765253,10.02889,5.5226045,3.9350545,15.384918,0.4854157,0.40056863,0.75791883,42.014008
1234,14.083773,8.848143,4.6082616,3.0832393,16.88337,0.0,0.430313,0.29935783,0.7204576,34.302387,15.922406,8.80582,5.24526,4.3285894,16.879356,0.46096006,0.34096515,0.7661111,32.860313
1235,13.914414,9.041626,9.005951,3.1339934,18.147861,0.0,0.41014385,0.37338015,0.7014676,30.712088,12.909428,13.442333,5.8533115,4.161577,15.694915,0.40686813,0.2920284,0.72513384,31.830513
1237,10.0,19.0,7.0,1.0,15.0,0.0,0.36666667,0.26666668,0.72727275,33.0,22.0,13.0,7.0,4.0,17.0,0.61538464,0.5,0.45454547,35.0
1238,10.0,8.0,8.0,1.0,20.0,0.0,0.36231884,0.27272728,0.9285714,19.0,27.0,12.0,5.0,6.0,13.0,0.5890411,0.35714287,0.5925926,62.0
1240,9.379291,8.455149,6.544851,1.5310073,20.468992,0.0,0.32577655,0.33565074,0.8364941,30.393135,22.317276,9.696568,2.3792908,9.620709,16.620708,0.4474735,0.37183926,0.68969953,45.241417
1241,9.510176,12.491859,9.469474,5.0061054,18.5,0.0,0.39554626,0.25864103,0.63240814,32.50407,17.485754,12.489824,8.98372,3.4938948,17.469475,0.4481525,0.4398613,0.6874052,33.014244
1242,17.241411,10.699841,6.1683316,4.664136,16.811958,0.0,0.4760855,0.37329003,0.68389404,35.68722,15.137967,10.585953,5.0033813,3.1766248,16.67436,0.42587703,0.35328034,0.7150025,32.651432
1243,17.642277,9.988499,10.341018,2.7046413,19.499424,0.0,0.5073692,0.34879354,0.7296496,23.882322,14.625633,16.165962,5.209352,3.5580707,16.151552,0.45854682,0.3497379,0.73626024,33.13145
1244,12.0,11.0,5.0,1.0,21.0,0.0,0.421875,0.2631579,0.61538464,33.0,16.0,10.0,6.0,4.0,17.0,0.46153846,0.16666667,0.73333335,34.0
1245,10.951749,8.958593,5.8599305,3.8082726,12.286759,0.0,0.32445562,0.33691764,0.74998003,35.997593,14.523136,6.959894,3.908902,6.810433,12.954187,0.4753566,0.3639144,0.72580194,38.71194
1246,13.680364,11.918015,4.6980844,4.237435,16.355724,0.0,0.42180398,0.28589857,0.7415139,39.723225,13.889224,8.790105,6.2058115,2.3893254,18.703503,0.42100343,0.3516013,0.6708082,31.000662
1247,12.5,9.75,5.25,3.0,15.25,0.0,0.47731912,0.4232229,0.7170139,27.75,13.0,10.0,4.5,5.0,14.5,0.45889258,0.33094355,0.6125117,38.0
1248,15.0,15.0,2.0,1.0,11.0,0.0,0.38181818,0.22222222,0.85714287,25.0,22.0,8.0,8.0,6.0,10.0,0.6315789,0.5,0.6666667,33.0
1249,6.0,7.0,3.0,2.0,17.0,0.0,0.33333334,0.30769232,0.71428573,40.0,16.0,5.0,3.0,3.0,19.0,0.5,0.36363637,0.7083333,34.0
1250,8.493213,8.839931,6.426753,3.1541698,20.221476,0.0,0.37924185,0.25542971,0.68602043,34.745388,11.086865,13.565572,4.1175675,5.4829154,20.07236,0.44761887,0.360655,0.6732974,42.28026
1251,12.660782,13.841475,5.2910447,5.0702043,19.011938,0.0,0.3953589,0.3900349,0.7953626,30.2104,7.5699286,11.479984,8.75967,5.9196935,17.440289,0.42460322,0.28668925,0.7206495,34.14042
1252,14.0,13.0,9.0,2.0,18.0,0.0,0.359375,0.25,0.8666667,29.0,19.0,18.0,8.0,2.0,17.0,0.51666665,0.4090909,0.7222222,47.0
1253,11.004944,12.007619,5.9991884,2.9975278,14.014187,0.0,0.33360645,0.17673251,0.6362189,43.976974,19.001217,9.011752,9.9903145,7.996716,16.998137,0.41690767,0.37136424,0.7059902,43.96766
1254,12.886111,14.562936,3.618965,0.26799658,18.353823,0.0,0.3804731,0.27179423,0.69469887,31.87969,17.275318,14.66688,5.7101316,2.6872954,22.144537,0.47957352,0.34715405,0.69058776,38.700626
1255,10.613648,17.193176,5.344707,1.0,15.193175,0.0,0.35306877,0.2542781,0.9054104,16.151531,19.496239,9.075766,12.268942,3.9242344,13.268942,0.5889652,0.5065192,0.6275829,28.0
1257,13.430542,8.046524,5.0674353,3.13329,18.205954,0.0,0.4538295,0.33340847,0.7755269,34.70882,11.195316,9.755845,3.4371974,3.665871,16.40239,0.46635404,0.38904855,0.7381019,31.687344
1259,9.0,12.0,6.0,8.0,24.0,0.0,0.35185185,0.2857143,0.77272725,24.0,11.0,18.0,6.0,8.0,19.0,0.44827586,0.35714287,0.8076923,49.0
1260,14.6236725,11.034372,7.068828,2.269542,16.027952,0.0,0.402884,0.32784376,0.5809044,28.663797,10.108988,13.043012,6.230083,3.688164,16.596437,0.45196134,0.24718441,0.7623854,28.625023
1261,10.333034,10.991582,5.219266,3.2596846,15.317952,0.0,0.3901621,0.26425728,0.7458991,34.03573,14.796654,8.616341,7.1535373,4.645146,16.746546,0.3988744,0.30046862,0.74334913,32.068165
1264,13.488682,16.200262,6.138874,3.751102,25.718084,0.0,0.4013444,0.37577176,0.6264621,37.194157,16.190262,13.245915,7.866155,4.8844657,18.616827,0.44307855,0.38256365,0.63972545,38.850536
1266,15.13128,10.364774,7.392608,5.248886,12.67009,0.0,0.45743933,0.34028062,0.5669992,30.472322,16.806782,12.579016,6.0855904,3.0777547,14.422226,0.44750488,0.3229975,0.7127023,34.90644
1267,14.5,13.5,10.0,3.5,15.5,0.0,0.42976192,0.4264214,0.72077924,27.0,18.0,15.5,6.5,2.5,20.0,0.4576923,0.37793103,0.82679737,42.0
1268,10.703774,11.333502,6.257347,4.460568,16.78005,0.0,0.4493463,0.28504223,0.6265999,27.146767,9.561499,9.759743,6.6744447,3.344242,18.627707,0.40366682,0.3586227,0.76332337,34.41638
1269,12.0,13.0,8.0,1.0,21.0,0.0,0.42424244,0.27272728,0.72727275,33.0,16.0,12.0,8.0,3.0,13.0,0.53571427,0.14285715,0.7741935,37.0
1270,10.0,6.0,7.0,2.0,16.0,0.0,0.33333334,0.22727273,0.7368421,31.0,22.0,13.0,4.0,2.0,16.0,0.51666665,0.47619048,0.7777778,38.0
1272,11.601944,9.137017,4.6973963,2.5069952,16.684593,0.0,0.44083944,0.2946138,0.74216473,34.868988,12.2410755,7.2997694,3.9739938,2.2986932,13.889004,0.40319657,0.29867882,0.66579074,34.69073
1273,13.5,7.0,3.0,2.0,18.0,0.0,0.5041929,0.37412587,0.79960316,23.0,15.0,9.5,4.0,0.5,18.0,0.4228739,0.33906633,0.90384614,38.0
1274,12.489648,9.111432,7.955352,3.0975878,13.603861,0.0,0.44098347,0.3036352,0.7886026,31.942455,15.81206,12.28494,4.8703437,4.097418,16.82235,0.42995656,0.32056767,0.65506226,33.754063
1275,10.0,7.0,1.0,4.0,15.0,0.0,0.47727272,0.35,0.7,24.0,10.0,5.0,3.0,1.0,12.0,0.4318182,0.3125,0.88235295,24.0
1276,14.772857,11.308929,4.3735743,3.9744043,13.264845,0.0,0.46041304,0.31883293,0.7168809,34.301746,11.309803,8.663603,6.4183264,3.0787005,17.334118,0.390128,0.25026935,0.80168813,29.699339
1277,12.149122,10.546812,4.9364195,3.3696485,16.504469,0.0,0.46451482,0.3665606,0.7702442,33.23755,13.948211,9.696348,5.511403,3.1733725,15.863006,0.44393182,0.35875174,0.6982262,28.670225
1278,9.755997,6.1832776,5.815234,2.1878152,15.539748,0.0,0.41289517,0.26498944,0.7668777,26.852196,16.246534,12.693888,3.2929556,1.7697337,19.915531,0.49922186,0.39659142,0.78037065,39.36282
1279,16.426794,10.344964,2.5122168,2.81061,22.753376,0.0,0.44959912,0.32588422,0.7110324,32.909805,15.670898,6.2240596,8.435587,2.4518754,14.413449,0.5411722,0.45355386,0.776195,32.772182
1280,13.258881,13.901713,6.028135,3.0123138,14.054183,0.0,0.37956426,0.24304561,0.5907835,30.860052,12.661431,10.340475,6.8524766,3.2623074,13.928273,0.45817906,0.4508083,0.74784726,30.484756
1281,12.744058,8.257922,7.4455075,2.776015,16.908669,0.0,0.4431589,0.3468501,0.8241796,28.190924,14.118752,10.676227,3.896605,3.2482607,11.222529,0.44892663,0.30320913,0.7201498,35.36184
1284,15.800869,14.043769,4.888406,5.4901443,14.621449,0.0,0.3859682,0.3135869,0.7239223,32.247246,8.864348,13.621449,9.043769,2.5776813,13.844638,0.34054008,0.28736302,0.6911076,41.932175
